"time";"fahrgeschwindigkeit"
"2010-08-20T16:34:13";
"2010-08-20T16:34:28";
"2010-08-20T16:34:43";
"2010-08-20T16:34:58";
"2010-08-20T16:35:13";
"2010-08-20T16:35:28";
"2010-08-20T16:35:43";
"2010-08-20T16:35:58";
"2010-08-20T16:36:13";
"2010-08-20T16:36:28";
"2010-08-20T16:36:43";
"2010-08-20T16:36:58";
"2010-08-20T16:37:13";
"2010-08-20T16:37:28";
"2010-08-20T16:37:43";
"2010-08-20T16:37:58";
"2010-08-20T16:38:13";
"2010-08-20T16:38:28";2.762
"2010-08-20T16:38:43";7.015
"2010-08-20T16:38:58";4.632
"2010-08-20T16:39:13";4.739999999999999
"2010-08-20T16:39:28";5.553
"2010-08-20T16:39:43";5.688
"2010-08-20T16:39:58";6.066999999999999
"2010-08-20T16:40:13";5.688
"2010-08-20T16:40:28";5.877999999999999
"2010-08-20T16:40:43";5.715
"2010-08-20T16:40:58";5.579999999999999
"2010-08-20T16:41:13";6.284
"2010-08-20T16:41:28";6.3919999999999995
"2010-08-20T16:41:43";6.175999999999999
"2010-08-20T16:41:58";9.264
"2010-08-20T16:42:13";12.677
"2010-08-20T16:42:28";4.279
"2010-08-20T16:42:43";
"2010-08-20T16:42:58";
"2010-08-20T16:43:13";
"2010-08-20T16:43:28";
"2010-08-20T16:43:43";
"2010-08-20T16:43:58";
"2010-08-20T16:44:13";
"2010-08-20T16:44:28";
"2010-08-20T16:44:43";
"2010-08-20T16:44:58";
"2010-08-20T16:45:13";
"2010-08-20T16:45:28";7.449
"2010-08-20T16:45:43";7.0969999999999995
"2010-08-20T16:45:58";3.792
"2010-08-20T16:46:13";4.1979999999999995
"2010-08-20T16:46:28";4.7669999999999995
"2010-08-20T16:46:43";3.25
"2010-08-20T16:46:58";4.55
"2010-08-20T16:47:13";4.901999999999999
"2010-08-20T16:47:28";4.93
"2010-08-20T16:47:43";5.39
"2010-08-20T16:47:58";5.226999999999999
"2010-08-20T16:48:13";5.282
"2010-08-20T16:48:28";5.363
"2010-08-20T16:48:43";5.335999999999999
"2010-08-20T16:48:58";5.282
"2010-08-20T16:49:13";5.363
"2010-08-20T16:49:28";5.553
"2010-08-20T16:49:43";5.553
"2010-08-20T16:49:58";5.553
"2010-08-20T16:50:13";5.6339999999999995
"2010-08-20T16:50:28";5.606999999999999
"2010-08-20T16:50:43";5.146
"2010-08-20T16:50:58";4.93
"2010-08-20T16:51:13";5.092
"2010-08-20T16:51:28";3.954
"2010-08-20T16:51:43";11.863999999999999
"2010-08-20T16:51:58";15.087999999999997
"2010-08-20T16:52:13";8.613
"2010-08-20T16:52:28";5.5249999999999995
"2010-08-20T16:52:43";2.681
"2010-08-20T16:52:58";4.279
"2010-08-20T16:53:13";3.6289999999999996
"2010-08-20T16:53:28";5.308999999999999
"2010-08-20T16:53:43";6.04
"2010-08-20T16:53:58";6.066999999999999
"2010-08-20T16:54:13";5.335999999999999
"2010-08-20T16:54:28";5.742
"2010-08-20T16:54:43";3.9269999999999996
"2010-08-20T16:54:58";1.4889999999999999
"2010-08-20T16:55:13";3.954
"2010-08-20T16:55:28";5.9319999999999995
"2010-08-20T16:55:43";6.093999999999999
"2010-08-20T16:55:58";6.1209999999999996
"2010-08-20T16:56:13";5.199999999999999
"2010-08-20T16:56:28";6.23
"2010-08-20T16:56:43";6.202999999999999
"2010-08-20T16:56:58";6.1209999999999996
"2010-08-20T16:57:13";6.175999999999999
"2010-08-20T16:57:28";6.093999999999999
"2010-08-20T16:57:43";4.334
"2010-08-20T16:57:58";11.241
"2010-08-20T16:58:13";5.959
"2010-08-20T16:58:28";6.093999999999999
"2010-08-20T16:58:43";6.446
"2010-08-20T16:58:58";6.582
"2010-08-20T16:59:13";6.582
"2010-08-20T16:59:28";6.5009999999999994
"2010-08-20T16:59:43";6.609
"2010-08-20T16:59:58";6.662999999999999
"2010-08-20T17:00:13";6.906999999999999
"2010-08-20T17:00:28";6.960999999999999
"2010-08-20T17:00:43";7.042
"2010-08-20T17:00:58";6.960999999999999
"2010-08-20T17:01:13";6.960999999999999
"2010-08-20T17:01:28";3.44
"2010-08-20T17:01:43";3.115
"2010-08-20T17:01:58";3.1689999999999996
"2010-08-20T17:02:13";3.223
"2010-08-20T17:16:00";4.143999999999999
"2010-08-20T17:16:15";4.334
"2010-08-20T17:16:30";5.444
"2010-08-20T17:16:45";6.23
"2010-08-20T17:17:00";5.959
"2010-08-20T17:17:15";6.04
"2010-08-20T17:17:30";6.066999999999999
"2010-08-20T17:17:45";4.388
"2010-08-20T17:18:00";3.413
"2010-08-20T17:18:15";
"2010-08-20T17:18:30";8.072000000000001
"2010-08-20T17:18:45";4.388
"2010-08-20T17:19:00";5.606999999999999
"2010-08-20T17:19:15";5.688
"2010-08-20T17:19:30";5.688
"2010-08-20T17:19:45";5.715
"2010-08-20T17:20:00";5.742
"2010-08-20T17:20:15";4.388
"2010-08-20T17:20:30";4.93
"2010-08-20T17:20:45";5.986
"2010-08-20T17:21:00";6.066999999999999
"2010-08-20T17:21:15";6.337999999999999
"2010-08-20T17:21:30";6.419
"2010-08-20T17:21:45";6.419
"2010-08-20T17:22:00";6.473999999999999
"2010-08-20T17:22:15";6.419
"2010-08-20T17:22:30";6.446
"2010-08-20T17:22:45";6.582
"2010-08-20T17:23:00";6.446
"2010-08-20T17:23:15";6.364999999999999
"2010-08-20T17:23:30";5.5249999999999995
"2010-08-20T17:23:45";14.843999999999998
"2010-08-20T17:24:00";14.409999999999998
"2010-08-20T17:24:15";4.468999999999999
"2010-08-20T17:24:30";5.335999999999999
"2010-08-20T17:24:45";4.143999999999999
"2010-08-20T17:25:00";5.579999999999999
"2010-08-20T17:25:15";7.665
"2010-08-20T17:25:30";5.255
"2010-08-20T17:25:45";5.579999999999999
"2010-08-20T17:26:00";5.6610000000000005
"2010-08-20T17:26:15";5.308999999999999
"2010-08-20T17:26:30";5.688
"2010-08-20T17:26:45";5.9319999999999995
"2010-08-20T17:27:00";6.364999999999999
"2010-08-20T17:27:15";6.23
"2010-08-20T17:27:30";6.175999999999999
"2010-08-20T17:27:45";5.6610000000000005
"2010-08-20T17:28:00";6.148
"2010-08-20T17:28:15";6.1209999999999996
"2010-08-20T17:28:30";6.23
"2010-08-20T17:28:45";6.175999999999999
"2010-08-20T17:29:00";4.063
"2010-08-20T17:29:15";15.439999999999998
"2010-08-20T17:29:30";11.783
"2010-08-20T17:29:45";4.7669999999999995
"2010-08-20T17:30:00";5.119
"2010-08-20T17:30:15";5.606999999999999
"2010-08-20T17:30:30";5.9319999999999995
"2010-08-20T17:30:45";6.771999999999999
"2010-08-20T17:31:00";6.582
"2010-08-20T17:31:15";6.446
"2010-08-20T17:31:30";6.446
"2010-08-20T17:31:45";6.5009999999999994
"2010-08-20T17:32:00";6.04
"2010-08-20T17:32:15";6.066999999999999
"2010-08-20T17:32:30";6.093999999999999
"2010-08-20T17:32:45";6.202999999999999
"2010-08-20T17:44:48";5.742
"2010-08-20T17:45:03";6.148
"2010-08-20T17:45:18";6.093999999999999
"2010-08-20T17:45:33";6.257
"2010-08-20T17:45:48";6.473999999999999
"2010-08-20T17:46:03";6.744
"2010-08-20T17:46:18";6.6899999999999995
"2010-08-20T17:46:33";6.662999999999999
"2010-08-20T17:46:48";6.6899999999999995
"2010-08-20T17:47:03";6.6899999999999995
"2010-08-20T17:47:18";6.582
"2010-08-20T17:47:33";
"2010-08-20T17:47:48";
"2010-08-20T17:48:03";
"2010-08-20T17:48:18";
"2010-08-20T17:48:33";
"2010-08-20T17:48:48";2.1119999999999997
"2010-08-20T17:49:03";0.948
"2010-08-20T17:49:18";4.143999999999999
"2010-08-20T17:49:33";5.363
"2010-08-20T17:49:48";5.553
"2010-08-20T17:50:03";6.175999999999999
"2010-08-20T17:50:18";5.877999999999999
"2010-08-20T17:50:33";5.877999999999999
"2010-08-20T17:50:48";5.742
"2010-08-20T17:51:03";6.066999999999999
"2010-08-20T17:51:18";6.311
"2010-08-20T17:51:33";6.364999999999999
"2010-08-20T17:51:48";6.364999999999999
"2010-08-20T17:52:03";6.364999999999999
"2010-08-20T17:52:18";6.364999999999999
"2010-08-20T17:52:33";6.419
"2010-08-20T17:52:48";6.013
"2010-08-20T17:53:03";6.148
"2010-08-20T17:53:18";6.093999999999999
"2010-08-20T17:53:33";5.255
"2010-08-20T17:53:48";11.674
"2010-08-20T17:54:03";15.386
"2010-08-20T17:54:18";8.343
"2010-08-20T17:54:33";4.7940000000000005
"2010-08-20T17:54:48";4.848
"2010-08-20T17:55:03";5.308999999999999
"2010-08-20T17:55:18";7.665
"2010-08-20T17:55:33";5.5249999999999995
"2010-08-20T17:55:48";5.768999999999999
"2010-08-20T17:56:03";6.013
"2010-08-20T17:56:18";6.311
"2010-08-20T17:56:33";6.364999999999999
"2010-08-20T17:56:48";6.364999999999999
"2010-08-20T17:57:03";6.3919999999999995
"2010-08-20T17:57:18";6.337999999999999
"2010-08-20T17:57:33";6.446
"2010-08-20T17:57:48";6.3919999999999995
"2010-08-20T17:58:03";6.446
"2010-08-20T17:58:18";6.419
"2010-08-20T17:58:33";6.473999999999999
"2010-08-20T17:58:48";6.473999999999999
"2010-08-20T17:59:03";6.3919999999999995
"2010-08-20T17:59:18";6.419
"2010-08-20T17:59:33";6.446
"2010-08-20T17:59:48";6.3919999999999995
"2010-08-20T18:00:03";6.364999999999999
"2010-08-20T18:00:18";6.364999999999999
"2010-08-20T18:00:33";6.419
"2010-08-20T18:00:48";6.364999999999999
"2010-08-20T18:01:03";6.473999999999999
"2010-08-20T18:01:18";6.3919999999999995
"2010-08-20T18:01:33";6.3919999999999995
"2010-08-20T18:01:48";6.311
"2010-08-20T18:02:03";6.3919999999999995
"2010-08-20T18:02:18";6.473999999999999
"2010-08-20T18:02:33";6.284
"2010-08-20T18:02:48";6.364999999999999
"2010-08-20T18:03:03";6.364999999999999
"2010-08-20T18:03:18";4.523
"2010-08-20T18:03:33";6.933999999999999
"2010-08-20T18:03:48";4.2250000000000005
"2010-08-20T18:04:03";
"2010-08-20T18:04:18";
"2010-08-20T18:04:33";
"2010-08-20T18:04:48";4.713
"2010-08-20T18:05:03";5.5249999999999995
"2010-08-20T18:05:18";6.066999999999999
"2010-08-20T18:05:33";5.6610000000000005
"2010-08-20T18:05:48";5.986
"2010-08-20T18:06:03";6.013
"2010-08-20T18:06:18";6.066999999999999
"2010-08-20T18:06:33";6.013
"2010-08-20T18:06:48";5.6339999999999995
"2010-08-20T18:07:03";5.688
"2010-08-20T18:07:18";5.795999999999999
"2010-08-20T18:07:33";5.742
"2010-08-20T18:07:48";5.9319999999999995
"2010-08-20T18:08:03";6.1209999999999996
"2010-08-20T18:08:18";6.066999999999999
"2010-08-20T18:08:33";6.202999999999999
"2010-08-20T18:08:48";5.959
"2010-08-20T18:09:03";6.066999999999999
"2010-08-20T18:09:18";6.013
"2010-08-20T18:09:33";6.04
"2010-08-20T18:09:48";6.311
"2010-08-20T18:10:03";6.364999999999999
"2010-08-20T18:10:18";6.337999999999999
"2010-08-20T18:10:33";6.284
"2010-08-20T18:10:48";6.3919999999999995
"2010-08-20T18:11:03";6.3919999999999995
"2010-08-20T18:11:18";6.284
"2010-08-20T18:11:33";6.3919999999999995
"2010-08-20T18:11:48";6.364999999999999
"2010-08-20T18:12:03";6.473999999999999
"2010-08-20T18:12:18";6.5009999999999994
"2010-08-20T18:12:33";6.257
"2010-08-20T18:12:48";6.175999999999999
"2010-08-20T18:13:03";1.4349999999999998
"2010-08-20T18:13:18";4.632
"2010-08-20T18:13:33";5.282
"2010-08-20T18:13:49";5.255
"2010-08-20T18:14:04";5.417
"2010-08-20T18:14:19";11.159999999999998
"2010-08-20T18:36:18";4.686
"2010-08-20T18:36:33";5.199999999999999
"2010-08-20T18:36:48";5.5249999999999995
"2010-08-20T18:37:03";5.606999999999999
"2010-08-20T18:37:18";5.742
"2010-08-20T18:37:33";5.606999999999999
"2010-08-20T18:37:48";5.5249999999999995
"2010-08-20T18:38:03";5.606999999999999
"2010-08-20T18:38:18";5.553
"2010-08-20T18:38:33";5.688
"2010-08-20T18:38:48";5.6610000000000005
"2010-08-20T18:39:03";5.851
"2010-08-20T18:39:18";5.877999999999999
"2010-08-20T18:39:33";5.904999999999999
"2010-08-20T18:39:48";5.904999999999999
"2010-08-20T18:40:03";5.851
"2010-08-20T18:40:18";5.9319999999999995
"2010-08-20T18:40:33";5.904999999999999
"2010-08-20T18:40:48";5.877999999999999
"2010-08-20T18:41:03";5.986
"2010-08-20T18:41:18";5.986
"2010-08-20T18:41:33";6.013
"2010-08-20T18:41:48";5.986
"2010-08-20T18:42:03";5.959
"2010-08-20T18:42:18";6.013
"2010-08-20T18:42:33";5.497999999999999
"2010-08-20T18:42:48";5.742
"2010-08-20T18:43:03";5.9319999999999995
"2010-08-20T18:43:18";6.066999999999999
"2010-08-20T18:43:33";6.013
"2010-08-20T18:43:48";6.04
"2010-08-20T18:44:03";6.066999999999999
"2010-08-20T18:44:18";6.175999999999999
"2010-08-20T18:44:33";6.013
"2010-08-20T18:44:48";3.765
"2010-08-20T18:45:03";
"2010-08-20T18:45:18";14.573
"2010-08-20T18:45:33";6.013
"2010-08-20T18:45:48";4.821
"2010-08-20T18:46:03";5.363
"2010-08-20T18:46:18";5.226999999999999
"2010-08-20T18:46:33";5.335999999999999
"2010-08-20T18:46:48";5.226999999999999
"2010-08-20T18:47:03";5.553
"2010-08-20T18:47:18";5.553
"2010-08-20T18:47:33";5.606999999999999
"2010-08-20T18:47:48";5.6339999999999995
"2010-08-20T18:48:03";5.606999999999999
"2010-08-20T18:48:18";5.579999999999999
"2010-08-20T18:48:33";5.6339999999999995
"2010-08-20T18:48:48";5.715
"2010-08-20T18:49:03";5.6339999999999995
"2010-08-20T18:49:18";5.688
"2010-08-20T18:49:33";5.795999999999999
"2010-08-20T18:49:48";5.742
"2010-08-20T18:50:03";5.795999999999999
"2010-08-20T18:50:18";5.715
"2010-08-20T18:50:33";5.119
"2010-08-20T18:50:48";6.093999999999999
"2010-08-20T18:51:03";5.606999999999999
"2010-08-20T18:51:18";5.904999999999999
"2010-08-20T18:51:33";5.851
"2010-08-20T18:51:48";5.715
"2010-08-20T18:52:03";5.795999999999999
"2010-08-20T18:52:18";5.6339999999999995
"2010-08-20T18:52:33";5.335999999999999
"2010-08-20T18:52:48";3.683
"2010-08-20T18:53:03";3.8459999999999996
"2010-08-20T18:53:18";5.037999999999999
"2010-08-20T18:53:33";9.914
"2010-08-20T18:53:48";3.8459999999999996
"2010-08-20T18:54:03";3.3859999999999997
"2010-08-20T18:54:18";4.0360000000000005
"2010-08-20T18:54:33";5.308999999999999
"2010-08-20T18:54:48";5.904999999999999
"2010-08-20T18:55:03";6.013
"2010-08-20T18:55:18";5.959
"2010-08-20T18:55:33";5.959
"2010-08-20T18:55:48";1.191
"2010-08-20T18:56:03";4.957
"2010-08-20T18:56:18";6.066999999999999
"2010-08-20T18:56:33";5.119
"2010-08-20T18:56:48";5.119
"2010-08-20T18:57:03";5.688
"2010-08-20T18:57:18";5.742
"2010-08-20T18:57:33";5.8229999999999995
"2010-08-20T18:57:48";9.751
"2010-08-20T18:58:03";15.222999999999999
"2010-08-20T18:58:18";5.119
"2010-08-20T18:58:33";5.606999999999999
"2010-08-20T18:58:48";5.579999999999999
"2010-08-20T18:59:03";5.768999999999999
"2010-08-20T18:59:18";5.742
"2010-08-20T18:59:33";5.795999999999999
"2010-08-20T18:59:48";5.877999999999999
"2010-08-20T19:00:03";5.9319999999999995
"2010-08-20T19:00:18";5.877999999999999
"2010-08-20T19:00:33";5.877999999999999
"2010-08-20T19:00:48";5.795999999999999
"2010-08-20T19:01:03";4.523
"2010-08-20T19:01:18";4.632
"2010-08-20T19:01:33";5.363
"2010-08-20T19:01:48";5.986
"2010-08-20T19:02:03";6.04
"2010-08-20T19:02:18";5.9319999999999995
"2010-08-20T19:02:33";6.1209999999999996
"2010-08-20T19:02:48";6.202999999999999
"2010-08-20T19:03:03";6.175999999999999
"2010-08-20T19:03:18";6.148
"2010-08-20T19:03:33";6.148
"2010-08-20T19:03:48";6.148
"2010-08-20T19:04:03";6.148
"2010-08-20T19:04:18";6.148
"2010-08-20T19:04:33";6.175999999999999
"2010-08-20T19:04:48";6.257
"2010-08-20T19:05:03";6.257
"2010-08-20T19:05:18";6.23
"2010-08-20T19:05:33";6.23
"2010-08-20T19:05:48";6.311
"2010-08-20T19:06:03";4.388
"2010-08-20T19:06:18";4.0089999999999995
"2010-08-20T19:06:33";4.117
"2010-08-20T19:06:48";4.468999999999999
"2010-08-20T19:07:03";4.4959999999999996
"2010-08-20T19:07:18";6.5009999999999994
"2010-08-20T19:07:33";2.681
"2010-08-20T19:07:48";
"2010-08-20T19:08:03";4.0360000000000005
"2010-08-20T19:08:18";
"2010-08-20T19:08:33";
"2010-08-20T19:08:48";
"2010-08-20T19:09:03";
"2010-08-20T19:09:18";
"2010-08-20T19:09:33";
"2010-08-20T19:09:48";
"2010-08-20T19:10:03";
"2010-08-20T19:10:18";
"2010-08-20T19:10:33";
"2010-08-20T19:10:48";
"2010-08-20T19:11:03";
"2010-08-20T19:11:18";
"2010-08-20T19:11:33";
"2010-08-20T19:11:48";
"2010-08-20T19:12:03";
"2010-08-20T19:12:18";
"2010-08-20T19:12:33";
"2010-08-20T19:12:48";
"2010-08-20T19:13:03";
"2010-08-20T19:13:18";
"2010-08-20T19:13:33";
"2010-08-20T19:13:48";
"2010-08-20T19:14:03";
"2010-08-20T19:14:18";
"2010-08-20T19:14:33";
"2010-08-20T19:14:48";
"2010-08-20T19:15:03";
"2010-08-20T19:15:18";
"2010-08-20T19:15:33";
"2010-08-20T19:15:48";
"2010-08-20T19:16:03";
"2010-08-20T19:16:18";
"2010-08-20T19:16:33";
"2010-08-20T19:16:48";
"2010-08-20T19:17:03";
"2010-08-20T19:17:18";
"2010-08-20T19:17:33";
"2010-08-20T19:17:48";
"2010-08-20T19:18:03";
"2010-08-20T19:18:18";
"2010-08-20T19:18:33";
"2010-08-20T19:18:48";
"2010-08-20T19:19:03";
"2010-08-20T19:19:18";13.95
"2010-08-20T19:19:33";6.473999999999999
"2010-08-20T19:19:48";4.984
"2010-08-20T19:20:03";5.199999999999999
"2010-08-20T19:20:18";5.444
"2010-08-20T19:20:33";5.497999999999999
"2010-08-20T19:20:48";5.5249999999999995
"2010-08-20T19:21:03";5.579999999999999
"2010-08-20T19:21:18";5.6610000000000005
"2010-08-20T19:21:33";4.170999999999999
"2010-08-20T19:21:48";8.045
"2010-08-20T19:22:03";5.795999999999999
"2010-08-20T19:22:18";6.23
"2010-08-20T19:22:33";6.717
"2010-08-20T19:22:48";6.771999999999999
"2010-08-20T19:23:03";6.88
"2010-08-20T19:23:18";6.771999999999999
"2010-08-20T19:23:33";6.717
"2010-08-20T19:23:48";6.635999999999999
"2010-08-20T19:24:03";7.015
"2010-08-20T19:24:18";7.232
"2010-08-20T19:24:33";7.286
"2010-08-20T19:24:48";7.286
"2010-08-20T19:25:03";7.286
"2010-08-20T19:25:18";7.2589999999999995
"2010-08-20T19:25:33";7.232
"2010-08-20T19:25:48";7.2589999999999995
"2010-08-20T19:26:03";7.366999999999999
"2010-08-20T19:26:18";7.34
"2010-08-20T19:26:33";7.232
"2010-08-20T19:26:48";7.286
"2010-08-20T19:27:03";7.2589999999999995
"2010-08-20T19:27:18";7.312999999999999
"2010-08-20T19:27:33";7.34
"2010-08-20T19:27:48";7.395
"2010-08-20T19:28:03";6.3919999999999995
"2010-08-20T19:28:18";6.717
"2010-08-20T19:28:33";6.744
"2010-08-20T19:28:48";6.6899999999999995
"2010-08-20T19:29:03";6.6899999999999995
"2010-08-20T19:29:18";6.635999999999999
"2010-08-20T19:29:33";6.906999999999999
"2010-08-20T19:29:48";6.771999999999999
"2010-08-20T19:30:03";6.799
"2010-08-20T19:30:18";5.497999999999999
"2010-08-20T19:30:33";5.417
"2010-08-20T19:30:48";0.839
"2010-08-20T19:31:03";2.356
"2010-08-20T19:31:18";
"2010-08-20T19:31:33";
"2010-08-20T19:31:48";
"2010-08-20T19:32:03";
"2010-08-20T19:32:18";
"2010-08-20T19:32:33";
"2010-08-20T19:32:48";
"2010-08-20T19:33:03";
"2010-08-20T19:33:18";
"2010-08-20T19:33:33";
"2010-08-20T19:33:48";
"2010-08-20T19:34:03";
"2010-08-20T19:34:18";
"2010-08-20T19:34:33";
"2010-08-20T19:34:48";
"2010-08-20T19:35:03";
"2010-08-20T19:35:18";
"2010-08-20T19:35:33";
"2010-08-20T19:35:48";
"2010-08-20T19:36:03";
"2010-08-20T19:36:18";
"2010-08-20T19:36:33";
"2010-08-20T19:36:48";
"2010-08-20T19:37:03";
"2010-08-20T19:37:18";
"2010-08-20T19:37:33";
"2010-08-20T19:37:48";
"2010-08-20T19:38:03";
"2010-08-20T19:38:18";
"2010-08-20T19:38:33";
"2010-08-20T19:38:48";
"2010-08-20T19:39:03";
"2010-08-20T19:39:18";
"2010-08-20T19:39:33";
"2010-08-20T19:39:48";
"2010-08-20T19:40:03";
"2010-08-20T19:40:18";
"2010-08-20T19:40:33";
"2010-08-20T19:40:48";
"2010-08-20T19:41:03";
"2010-08-20T19:41:18";
"2010-08-20T19:41:33";
"2010-08-20T19:41:48";
"2010-08-20T19:42:03";
"2010-08-20T19:42:18";
"2010-08-20T19:42:33";
"2010-08-20T19:42:48";
"2010-08-20T19:43:03";
"2010-08-20T19:43:18";
"2010-08-20T19:43:33";
"2010-08-20T19:43:48";
"2010-08-20T19:44:03";15.386
"2010-08-20T19:44:18";10.482999999999999
"2010-08-20T19:44:33";10.645
"2010-08-20T19:44:48";10.238999999999999
"2010-08-20T19:45:03";12.27
"2010-08-20T19:45:18";5.471
"2010-08-20T19:45:33";3.9269999999999996
"2010-08-20T19:45:48";4.659
"2010-08-20T19:46:03";4.686
"2010-08-20T19:46:18";1.7329999999999999
"2010-08-20T19:46:33";4.523
"2010-08-20T19:46:48";4.063
"2010-08-20T19:47:03";4.577
"2010-08-20T19:47:18";5.444
"2010-08-20T19:47:33";2.844
"2010-08-20T19:47:48";4.632
"2010-08-20T19:48:03";5.5249999999999995
"2010-08-20T19:48:18";5.0649999999999995
"2010-08-20T19:48:33";5.173
"2010-08-20T19:48:48";5.226999999999999
"2010-08-20T19:49:03";5.363
"2010-08-20T19:49:18";5.335999999999999
"2010-08-20T19:49:33";5.363
"2010-08-20T19:49:48";5.5249999999999995
"2010-08-20T19:50:03";5.579999999999999
"2010-08-20T19:50:18";5.335999999999999
"2010-08-20T19:50:33";4.821
"2010-08-20T19:50:48";4.93
"2010-08-20T19:51:03";8.992999999999999
"2010-08-20T19:51:18";5.146
"2010-08-20T19:51:33";5.742
"2010-08-20T19:51:48";5.8229999999999995
"2010-08-20T19:52:03";5.715
"2010-08-20T19:52:18";5.8229999999999995
"2010-08-20T19:52:33";5.795999999999999
"2010-08-20T19:52:48";5.768999999999999
"2010-08-20T19:53:03";5.795999999999999
"2010-08-20T19:53:18";5.8229999999999995
"2010-08-20T19:53:33";5.6610000000000005
"2010-08-20T19:53:48";5.6610000000000005
"2010-08-20T19:54:03";5.768999999999999
"2010-08-20T19:54:18";5.092
"2010-08-20T19:54:33";5.010999999999999
"2010-08-20T19:54:48";4.4959999999999996
"2010-08-20T19:55:03";4.523
"2010-08-20T19:55:18";3.981
"2010-08-20T19:55:33";3.1959999999999997
"2010-08-20T19:55:48";4.523
"2010-08-20T19:56:03";6.1209999999999996
"2010-08-20T19:56:18";4.523
"2010-08-20T19:56:33";5.092
"2010-08-20T19:56:48";5.119
"2010-08-20T19:57:03";5.335999999999999
"2010-08-20T19:57:18";5.199999999999999
"2010-08-20T19:57:33";5.226999999999999
"2010-08-20T19:57:48";5.363
"2010-08-20T19:58:03";5.335999999999999
"2010-08-20T19:58:18";5.417
"2010-08-20T19:58:33";4.7669999999999995
"2010-08-20T19:58:48";4.686
"2010-08-20T19:59:03";4.984
"2010-08-20T19:59:18";5.092
"2010-08-20T19:59:33";5.119
"2010-08-20T19:59:48";5.715
"2010-08-20T20:00:03";5.417
"2010-08-20T20:00:18";5.471
"2010-08-20T20:00:33";5.5249999999999995
"2010-08-20T20:00:48";5.6339999999999995
"2010-08-20T20:01:03";5.497999999999999
"2010-08-20T20:01:18";5.606999999999999
"2010-08-20T20:01:33";5.39
"2010-08-20T20:01:48";6.202999999999999
"2010-08-20T20:02:03";6.284
"2010-08-20T20:02:18";6.3919999999999995
"2010-08-20T20:02:33";6.337999999999999
"2010-08-20T20:02:48";6.364999999999999
"2010-08-20T20:03:03";6.473999999999999
"2010-08-20T20:03:18";6.066999999999999
"2010-08-20T20:03:33";5.877999999999999
"2010-08-20T20:03:48";5.904999999999999
"2010-08-20T20:04:03";5.877999999999999
"2010-08-20T20:04:18";6.04
"2010-08-20T20:04:33";6.148
"2010-08-20T20:04:48";6.013
"2010-08-20T20:05:03";5.768999999999999
"2010-08-20T20:05:18";4.957
"2010-08-20T20:05:33";5.6610000000000005
"2010-08-20T20:05:48";5.6610000000000005
"2010-08-20T20:06:03";7.882
"2010-08-20T20:06:18";15.494
"2010-08-20T20:06:33";
"2010-08-20T20:06:48";
"2010-08-20T20:07:03";
"2010-08-20T20:07:18";
"2010-08-20T20:07:33";
"2010-08-20T20:07:48";8.532
"2010-08-20T20:08:03";15.169
"2010-08-20T20:08:18";15.304
"2010-08-20T20:08:33";15.222999999999999
"2010-08-20T20:08:48";15.087999999999997
"2010-08-20T20:09:03";15.574999999999998
"2010-08-20T20:09:18";3.9269999999999996
"2010-08-20T20:09:33";4.93
"2010-08-20T20:09:48";5.092
"2010-08-20T20:10:03";5.0649999999999995
"2010-08-20T20:10:18";5.497999999999999
"2010-08-20T20:10:33";5.6610000000000005
"2010-08-20T20:10:48";5.553
"2010-08-20T20:11:03";0.785
"2010-08-20T20:11:18";4.4959999999999996
"2010-08-20T20:11:33";5.308999999999999
"2010-08-20T20:11:48";5.904999999999999
"2010-08-20T20:12:03";5.877999999999999
"2010-08-20T20:12:18";5.877999999999999
"2010-08-20T20:12:33";5.8229999999999995
"2010-08-20T20:12:48";5.904999999999999
"2010-08-20T20:13:03";5.877999999999999
"2010-08-20T20:13:18";5.877999999999999
"2010-08-20T20:13:33";6.013
"2010-08-20T20:13:48";5.959
"2010-08-20T20:14:03";2.085
"2010-08-20T20:14:18";9.399000000000001
"2010-08-20T20:14:33";5.606999999999999
"2010-08-20T20:14:48";5.742
"2010-08-20T20:15:03";5.959
"2010-08-20T20:15:18";6.013
"2010-08-20T20:15:33";5.904999999999999
"2010-08-20T20:15:48";5.877999999999999
"2010-08-20T20:16:03";6.013
"2010-08-20T20:16:18";6.013
"2010-08-20T20:16:33";6.04
"2010-08-20T20:16:48";6.066999999999999
"2010-08-20T20:17:03";5.986
"2010-08-20T20:17:18";5.986
"2010-08-20T20:17:33";5.9319999999999995
"2010-08-20T20:17:48";5.959
"2010-08-20T20:18:03";6.093999999999999
"2010-08-20T20:18:18";5.877999999999999
"2010-08-20T20:18:33";5.363
"2010-08-20T20:18:48";5.010999999999999
"2010-08-20T20:19:03";10.319999999999999
"2010-08-20T20:19:18";6.744
"2010-08-20T20:19:33";5.173
"2010-08-20T20:19:48";5.335999999999999
"2010-08-20T20:20:03";5.471
"2010-08-20T20:20:18";5.715
"2010-08-20T20:20:33";5.768999999999999
"2010-08-20T20:20:48";5.8229999999999995
"2010-08-20T20:21:03";4.93
"2010-08-20T20:21:18";5.553
"2010-08-20T20:21:33";5.795999999999999
"2010-08-20T20:21:48";6.446
"2010-08-20T20:22:03";15.005999999999998
"2010-08-20T20:22:18";4.821
"2010-08-20T20:22:33";5.9319999999999995
"2010-08-20T20:22:48";6.066999999999999
